ID;Puissancenominalunitaire;Emailcontact;Puissancenominaletotale;NOM_COMM;NOM_DEPT;NOM_REGION;LongitudeI;LatitudeI;Dnomination;Description;Miseenservice;Typedemachine;Dveloppeur;Oprateur;Commune;Dpartement;Nomcontact;Tlephone
44797;0;;0;PORT-SAINT-LOUIS-DU-RHONE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;4,79092205;43,44668364;;;;;;;;;;
44798;0;;0;PORT-SAINT-LOUIS-DU-RHONE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;4,792310576;43,44758591;;;;;;;;;;
44799;0;;0;PORT-SAINT-LOUIS-DU-RHONE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;4,793701905;43,44848131;;;;;;;;;;
44800;0;;0;PORT-SAINT-LOUIS-DU-RHONE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;4,795088012;43,44937362;;;;;;;;;;
44801;0;;0;PORT-SAINT-LOUIS-DU-RHONE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;4,796484131;43,45026547;;;;;;;;;;
44802;0;;0;PORT-SAINT-LOUIS-DU-RHONE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;4,797872318;43,45115012;;;;;;;;;;
44803;0;;0;PORT-SAINT-LOUIS-DU-RHONE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;4,799268022;43,45204156;;;;;;;;;;
44804;0;;0;PORT-SAINT-LOUIS-DU-RHONE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;4,800566648;43,45287206;;;;;;;;;;
44805;0;;0;PORT-SAINT-LOUIS-DU-RHONE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;4,801953331;43,453771;;;;;;;;;;
44806;0;;0;PORT-SAINT-LOUIS-DU-RHONE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;4,803345498;43,45466634;;;;;;;;;;
44807;0;;0;PORT-SAINT-LOUIS-DU-RHONE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;4,804737675;43,45555948;;;;;;;;;;
44808;0;;0;PORT-SAINT-LOUIS-DU-RHONE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;4,806122176;43,45646166;;;;;;;;;;
44809;0;;0;PORT-SAINT-LOUIS-DU-RHONE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;4,807511521;43,45734713;;;;;;;;;;
44810;0;;0;;;;4,875939333;43,41081332;;;;;;;;;;
44811;0;;0;;;;4,87241349;43,4095778;;;;;;;;;;
44812;0;;0;;;;4,869128103;43,40775825;;;;;;;;;;
44813;0;;0;;;;4,866426555;43,40553383;;;;;;;;;;
44814;0;;0;DIO-ET-VALQUIERES;HERAULT;LANGUEDOC-ROUSSILLON;3,204620708;43,67748164;;;;;;;;;;
44815;0;;0;DIO-ET-VALQUIERES;HERAULT;LANGUEDOC-ROUSSILLON;3,206705395;43,67745376;;;;;;;;;;
44816;0;;0;DIO-ET-VALQUIERES;HERAULT;LANGUEDOC-ROUSSILLON;3,214612488;43,67716395;;;;;;;;;;
44817;0;;0;DIO-ET-VALQUIERES;HERAULT;LANGUEDOC-ROUSSILLON;3,215849679;43,67816353;;;;;;;;;;
44818;0;;0;DIO-ET-VALQUIERES;HERAULT;LANGUEDOC-ROUSSILLON;3,217091513;43,67921872;;;;;;;;;;
44819;0;;0;DIO-ET-VALQUIERES;HERAULT;LANGUEDOC-ROUSSILLON;3,218490807;43,6801196;;;;;;;;;;
44820;0;;0;DIO-ET-VALQUIERES;HERAULT;LANGUEDOC-ROUSSILLON;3,220125902;43,68088472;;;;;;;;;;
44821;0;;0;CAMPLONG;HERAULT;LANGUEDOC-ROUSSILLON;3,124290845;43,68394592;;;;;;;;;;
44822;0;;0;CAMPLONG;HERAULT;LANGUEDOC-ROUSSILLON;3,12615244;43,68465724;;;;;;;;;;
44823;0;;0;CAMPLONG;HERAULT;LANGUEDOC-ROUSSILLON;3,12819318;43,68463866;;;;;;;;;;
44824;0;;0;CONILHAC-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,71414248;43,20548684;;;;;;;;;;
44825;0;;0;CONILHAC-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,710707894;43,20415798;;;;;;;;;;
44826;0;;0;CONILHAC-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,709725929;43,20268433;;;;;;;;;;
44827;0;;0;ESCALES;AUDE;LANGUEDOC-ROUSSILLON;2,718432119;43,21224276;;;;;;;;;;
44828;0;;0;ESCALES;AUDE;LANGUEDOC-ROUSSILLON;2,718029469;43,21149893;;;;;;;;;;
44829;0;;0;ESCALES;AUDE;LANGUEDOC-ROUSSILLON;2,717734041;43,21018589;;;;;;;;;;
44830;0;;0;ESCALES;AUDE;LANGUEDOC-ROUSSILLON;2,716344466;43,20973294;;;;;;;;;;
44831;0;;0;ESCALES;AUDE;LANGUEDOC-ROUSSILLON;2,715671432;43,20902673;;;;;;;;;;
44832;0;;0;ESCALES;AUDE;LANGUEDOC-ROUSSILLON;2,715072408;43,20816637;;;;;;;;;;
44833;0;;0;ESCALES;AUDE;LANGUEDOC-ROUSSILLON;2,714362273;43,20735612;;;;;;;;;;
44834;0;;0;ESCALES;AUDE;LANGUEDOC-ROUSSILLON;2,714212974;43,20651407;;;;;;;;;;
44835;0;;0;CONILHAC-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,708352459;43,20140708;;;;;;;;;;
44836;0;;0;CONILHAC-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,707230601;43,19974084;;;;;;;;;;
44837;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,882411387;43,2013153;;;;;;;;;;
44838;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,881641809;43,20079306;;;;;;;;;;
44839;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,880724454;43,20028771;;;;;;;;;;
44840;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,879881701;43,19976562;;;;;;;;;;
44841;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,879077637;43,19924338;;;;;;;;;;
44842;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,878700471;43,1986362;;;;;;;;;;
44843;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,878412145;43,19801565;;;;;;;;;;
44844;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,87805036;43,19744242;;;;;;;;;;
44845;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,877619665;43,19670926;;;;;;;;;;
44846;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,87623247;43,19600751;;;;;;;;;;
44847;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,876333429;43,19433234;;;;;;;;;;
44848;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,876497634;43,19366681;;;;;;;;;;
44849;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,876716682;43,19299811;;;;;;;;;;
44850;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,876598516;43,1923929;;;;;;;;;;
44851;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,8765286;43,19178244;;;;;;;;;;
44852;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,876324982;43,19118435;;;;;;;;;;
44853;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,876416974;43,19057236;;;;;;;;;;
44854;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,876581717;43,18991992;;;;;;;;;;
44855;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,87676814;43,1892578;;;;;;;;;;
44856;0;;0;NEVIAN;AUDE;LANGUEDOC-ROUSSILLON;2,877275194;43,18835925;;;;;;;;;;
44857;0;;0;BIZANET;AUDE;LANGUEDOC-ROUSSILLON;2,877126753;43,18680609;;;;;;;;;;
44858;0;;0;CRUSCADES;AUDE;LANGUEDOC-ROUSSILLON;2,815198545;43,20022365;;;;;;;;;;
44859;0;;0;CRUSCADES;AUDE;LANGUEDOC-ROUSSILLON;2,815716608;43,2012832;;;;;;;;;;
44860;0;;0;CRUSCADES;AUDE;LANGUEDOC-ROUSSILLON;2,816508753;43,20316098;;;;;;;;;;
44861;0;;0;CRUSCADES;AUDE;LANGUEDOC-ROUSSILLON;2,816919361;43,20426312;;;;;;;;;;
44862;0;;0;CRUSCADES;AUDE;LANGUEDOC-ROUSSILLON;2,817390348;43,20538981;;;;;;;;;;
44863;0;;0;HESCAMPS;SOMME;PICARDIE;1,858481776;49,71872251;;;;;;;;;;
44864;0;;0;HESCAMPS;SOMME;PICARDIE;1,857561654;49,72084238;;;;;;;;;;
44865;0;;0;HESCAMPS;SOMME;PICARDIE;1,856475572;49,72326197;;;;;;;;;;
44866;0;;0;HESCAMPS;SOMME;PICARDIE;1,855492445;49,72552357;;;;;;;;;;
44867;0;;0;HESCAMPS;SOMME;PICARDIE;1,854559194;49,72764096;;;;;;;;;;
44868;0;;0;VILLESEQUE-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,871631432;43,02566392;;;;;;;;;;
44869;0;;0;VILLESEQUE-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,872045503;43,02752535;;;;;;;;;;
44870;0;;0;VILLESEQUE-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,872958933;43,02912779;;;;;;;;;;
44871;0;;0;VILLESEQUE-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,874265957;43,03070521;;;;;;;;;;
44872;0;;0;VILLESEQUE-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,871243435;43,02379131;;;;;;;;;;
44873;0;;0;VILLESEQUE-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,871048437;43,02189931;;;;;;;;;;
44874;0;;0;VILLESEQUE-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,869834858;43,01924768;;;;;;;;;;
44875;0;;0;VILLESEQUE-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,868335784;43,01786167;;;;;;;;;;
44876;0;;0;VILLESEQUE-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,867142256;43,01637748;;;;;;;;;;
44877;0;;0;VILLESEQUE-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,866761158;43,01445902;;;;;;;;;;
44878;0;;0;VILLESEQUE-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,867066838;43,0126982;;;;;;;;;;
44879;0;;0;VILLESEQUE-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,866887074;43,01099538;;;;;;;;;;
44880;0;;0;VILLESEQUE-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,866624987;43,00934796;;;;;;;;;;
44881;0;;0;VILLESEQUE-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,866446669;43,00760174;;;;;;;;;;
44882;0;;0;VILLESEQUE-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,866234818;43,00582154;;;;;;;;;;
44883;0;;0;VILLESEQUE-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,865911619;43,00425476;;;;;;;;;;
44884;0;;0;PORTEL-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,882037491;43,02845259;;;;;;;;;;
44885;0;;0;PORTEL-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,882426223;43,03026994;;;;;;;;;;
44886;0;;0;PORTEL-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,882182104;43,03190761;;;;;;;;;;
44887;0;;0;PORTEL-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,889694246;43,03048058;;;;;;;;;;
44888;0;;0;PORTEL-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,888660579;43,03243958;;;;;;;;;;
44889;0;;0;PORTEL-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,887748898;43,03353785;;;;;;;;;;
44890;0;;0;PORTEL-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,88744479;43,03448749;;;;;;;;;;
44891;0;;0;PORTEL-DES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;2,889783595;43,02861045;;;;;;;;;;
44892;0;;0;SAINT-CYR-EN-PAIL;MAYENNE;PAYS-DE-LA-LOIRE;-0,237435273;48,42159562;;;;;;;;;;
44893;0;;0;SAINT-CYR-EN-PAIL;MAYENNE;PAYS-DE-LA-LOIRE;-0,238178237;48,4238874;;;;;;;;;;
44894;0;;0;SAINT-CYR-EN-PAIL;MAYENNE;PAYS-DE-LA-LOIRE;-0,234255239;48,42811368;;;;;;;;;;
44895;0;;0;SAINT-CYR-EN-PAIL;MAYENNE;PAYS-DE-LA-LOIRE;-0,235684814;48,43074779;;;;;;;;;;
44896;0;;0;LASSAY-LES-CHATEAUX;MAYENNE;PAYS-DE-LA-LOIRE;-0,504401172;48,4226722;;;;;;;;;;
44897;0;;0;LASSAY-LES-CHATEAUX;MAYENNE;PAYS-DE-LA-LOIRE;-0,507840728;48,42381768;;;;;;;;;;
44898;0;;0;LASSAY-LES-CHATEAUX;MAYENNE;PAYS-DE-LA-LOIRE;-0,500371847;48,42132174;;;;;;;;;;
44899;0;;0;PEZILLA-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,739364547;42,72180019;;;;;;;;;;
44900;0;;0;PEZILLA-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,743705299;42,72284424;;;;;;;;;;
44901;0;;0;PEZILLA-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,747007974;42,72347731;;;;;;;;;;
44902;0;;0;PEZILLA-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,750184362;42,72388301;;;;;;;;;;
44903;0;;0;PEZILLA-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,749643892;42,71538585;;;;;;;;;;
44904;0;;0;PEZILLA-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,752860175;42,71609923;;;;;;;;;;
44905;0;;0;PEZILLA-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,75589571;42,71705996;;;;;;;;;;
44906;0;;0;PEZILLA-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,760678836;42,71849348;;;;;;;;;;
44907;0;;0;PEZILLA-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,741998595;42,71263498;;;;;;;;;;
44908;0;;0;PEZILLA-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,745196992;42,71344773;;;;;;;;;;
44909;0;;0;PEZILLA-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,747716661;42,70766161;;;;;;;;;;
44910;0;;0;PEZILLA-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,75036892;42,70870234;;;;;;;;;;
44911;0;;0;PEZILLA-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,770114197;42,71599326;;;;;;;;;;
44912;0;;0;PEZILLA-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,773785588;42,71726788;;;;;;;;;;
44913;0;;0;PEZILLA-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,777337463;42,71882051;;;;;;;;;;
44914;0;;0;CALCE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,784054642;42,72074232;;;;;;;;;;
44915;0;;0;CALCE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,787318165;42,72180931;;;;;;;;;;
44916;0;;0;BAIXAS;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,790874214;42,72318461;;;;;;;;;;
44917;0;;0;BAIXAS;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,795195249;42,72472513;;;;;;;;;;
44918;0;;0;BAIXAS;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,798622935;42,72591292;;;;;;;;;;
44919;0;;0;BAIXAS;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,789529691;42,73052509;;;;;;;;;;
44920;0;;0;BAIXAS;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,785875267;42,72963007;;;;;;;;;;
44921;0;;0;CALCE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,782513269;42,72884798;;;;;;;;;;
44922;0;;0;CALCE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,779101192;42,72799948;;;;;;;;;;
44923;0;;0;CALCE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,775125706;42,7267422;;;;;;;;;;
44924;0;;0;CALCE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,771900061;42,72600571;;;;;;;;;;
44925;0;;0;CALCE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,768019892;42,72507897;;;;;;;;;;
44926;0;;0;PEZILLA-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,768091684;42,72075458;;;;;;;;;;
44927;0;;0;PEZILLA-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,775220048;42,71129435;;;;;;;;;;
44928;0;;0;PEZILLA-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,779575797;42,71324646;;;;;;;;;;
44929;0;;0;PEZILLA-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,782989536;42,71462253;;;;;;;;;;
44930;0;;0;VILLENEUVE-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,786552992;42,71608752;;;;;;;;;;
44931;0;;0;VILLENEUVE-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,791471432;42,71810918;;;;;;;;;;
44932;0;;0;VILLENEUVE-LA-RIVIERE;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,794868293;42,7193539;;;;;;;;;;
44933;0;;0;BAIXAS;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;2,798143077;42,72081242;;;;;;;;;;
44934;0;;0;SOUDAN;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;-1,2855793;47,7314482;;;;;;;;;;
44935;0;;0;FREIGNE;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;-1,082425039;47,52454362;;;;;;;;;;
44936;0;;0;LA TOURLANDRY;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;-0,655715228;47,15223273;;;;;;;;;;
44937;0;;0;SAINT-GEORGES-DES-GARDES;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;-0,761157366;47,18476803;;;;;;;;;;
44938;0;;0;BENET;VENDEE;PAYS-DE-LA-LOIRE;-0,595101706;46,36941401;;;;;;;;;;
44939;0;;0;PETOSSE;VENDEE;PAYS-DE-LA-LOIRE;-0,908143627;46,4632685;;;;;;;;;;
44940;0;;0;MOUZEUIL-SAINT-MARTIN;VENDEE;PAYS-DE-LA-LOIRE;-0,985786997;46,42600072;;;;;;;;;;
44941;0;;0;NALLIERS;VENDEE;PAYS-DE-LA-LOIRE;-1,045947681;46,48484622;;;;;;;;;;
44942;0;;0;LE BERNARD;VENDEE;PAYS-DE-LA-LOIRE;-1,428408448;46,43105173;;;;;;;;;;
44943;0;;0;BEAUFOU;VENDEE;PAYS-DE-LA-LOIRE;-1,478852163;46,81608832;;;;;;;;;;
44944;0;;0;AIZENAY;VENDEE;PAYS-DE-LA-LOIRE;-1,668786646;46,75703834;;;;;;;;;;
44945;0;;0;VAIRE;VENDEE;PAYS-DE-LA-LOIRE;-1,701050955;46,61170527;;;;;;;;;;
44946;0;;0;L'ILE-D'OLONNE;VENDEE;PAYS-DE-LA-LOIRE;-1,757342942;46,55444051;;;;;;;;;;
44947;0;;0;BREM-SUR-MER;VENDEE;PAYS-DE-LA-LOIRE;-1,825248849;46,59914944;;;;;;;;;;
44948;0;;0;LA GARNACHE;VENDEE;PAYS-DE-LA-LOIRE;-1,765869096;46,89914117;;;;;;;;;;
44949;0;;0;BOUIN;VENDEE;PAYS-DE-LA-LOIRE;-2,032382724;46,93646072;;;;;;;;;;
44950;0;;0;OISSEAU;MAYENNE;PAYS-DE-LA-LOIRE;-0,6557446;48,36097192;;;;;;;;;;
44951;0;;0;AVERTON;MAYENNE;PAYS-DE-LA-LOIRE;-0,222003772;48,38728877;;;;;;;;;;
44952;0;;0;SAINT-JACQUES-DE-NEHOU;MANCHE;BASSE-NORMANDIE;-1,6201364;49,42555447;;;;;;;;;;
44953;0;;0;SAINT-JACQUES-DE-NEHOU;MANCHE;BASSE-NORMANDIE;-1,621710971;49,42799702;;;;;;;;;;
44954;0;;0;CLITOURPS;MANCHE;BASSE-NORMANDIE;-1,382175076;49,65330966;;;;;;;;;;
44955;0;;0;SAINT-JACQUES-DE-NEHOU;MANCHE;BASSE-NORMANDIE;-1,622684227;49,4318621;;;;;;;;;;
44956;0;;0;SAINT-JACQUES-DE-NEHOU;MANCHE;BASSE-NORMANDIE;-1,626707573;49,43253652;;;;;;;;;;
44957;0;;0;CLITOURPS;MANCHE;BASSE-NORMANDIE;-1,376857746;49,64942611;;;;;;;;;;
44958;0;;0;CLITOURPS;MANCHE;BASSE-NORMANDIE;-1,380062116;49,65234244;;;;;;;;;;
44959;0;;0;CLITOURPS;MANCHE;BASSE-NORMANDIE;-1,374592548;49,64887897;;;;;;;;;;
44960;0;;0;AUDRIEU;CALVADOS;BASSE-NORMANDIE;-0,619146598;49,19467452;;;;;;;;;;
44961;0;;0;AUDRIEU;CALVADOS;BASSE-NORMANDIE;-0,617283018;49,1904921;;;;;;;;;;
44962;0;;0;GARCELLES-SECQUEVILLE;CALVADOS;BASSE-NORMANDIE;-0,26421221;49,09037782;;;;;;;;;;
44963;0;;0;GARCELLES-SECQUEVILLE;CALVADOS;BASSE-NORMANDIE;-0,267928698;49,09220619;;;;;;;;;;
44964;0;;0;GARCELLES-SECQUEVILLE;CALVADOS;BASSE-NORMANDIE;-0,264294931;49,09253835;;;;;;;;;;
44965;0;;0;CONTEVILLE;CALVADOS;BASSE-NORMANDIE;-0,261182694;49,08895414;;;;;;;;;;
44966;0;;0;CONTEVILLE;CALVADOS;BASSE-NORMANDIE;-0,257927306;49,08724308;;;;;;;;;;
44967;0;;0;GARCELLES-SECQUEVILLE;CALVADOS;BASSE-NORMANDIE;-0,260613152;49,09100687;;;;;;;;;;
44968;0;;0;CONTEVILLE;CALVADOS;BASSE-NORMANDIE;-0,256981479;49,09230673;;;;;;;;;;
44969;0;;0;GARCELLES-SECQUEVILLE;CALVADOS;BASSE-NORMANDIE;-0,261161315;49,09308447;;;;;;;;;;
44970;0;;0;FIERVILLE-BRAY;CALVADOS;BASSE-NORMANDIE;-0,170348565;49,05797018;;;;;;;;;;
44971;0;;0;FIERVILLE-BRAY;CALVADOS;BASSE-NORMANDIE;-0,174330174;49,06044408;;;;;;;;;;
44972;0;;0;FIERVILLE-BRAY;CALVADOS;BASSE-NORMANDIE;-0,164892342;49,05474799;;;;;;;;;;
44973;0;;0;FIERVILLE-BRAY;CALVADOS;BASSE-NORMANDIE;-0,160537723;49,05211567;;;;;;;;;;
44974;0;;0;CONDE-SUR-IFS;CALVADOS;BASSE-NORMANDIE;-0,156035445;49,04939882;;;;;;;;;;
44975;0;;0;CONDE-SUR-IFS;CALVADOS;BASSE-NORMANDIE;-0,151748347;49,0468701;;;;;;;;;;
44976;0;;0;AUBIGNY;CALVADOS;BASSE-NORMANDIE;-0,195838622;48,92352662;;;;;;;;;;
44977;0;;0;AUBIGNY;CALVADOS;BASSE-NORMANDIE;-0,195509209;48,92798907;;;;;;;;;;
44978;0;;0;SAINT-PIERRE-CANIVET;CALVADOS;BASSE-NORMANDIE;-0,19547469;48,93209132;;;;;;;;;;
44979;0;;0;SAINT-PIERRE-CANIVET;CALVADOS;BASSE-NORMANDIE;-0,195671183;48,935233;;;;;;;;;;
44980;0;;0;SOULANGY;CALVADOS;BASSE-NORMANDIE;-0,196595967;48,93796526;;;;;;;;;;
44981;0;;0;SOULANGY;CALVADOS;BASSE-NORMANDIE;-0,197858666;48,94049838;;;;;;;;;;
44982;0;;0;SOULANGY;CALVADOS;BASSE-NORMANDIE;-0,199590605;48,94273574;;;;;;;;;;
44983;0;;0;SOULANGY;CALVADOS;BASSE-NORMANDIE;-0,201648368;48,94501998;;;;;;;;;;
44984;0;;0;SOULANGY;CALVADOS;BASSE-NORMANDIE;-0,204181394;48,9471046;;;;;;;;;;
44985;0;;0;SOULANGY;CALVADOS;BASSE-NORMANDIE;-0,207081163;48,94923311;;;;;;;;;;
44986;0;;0;CHICHEBOVILLE;CALVADOS;BASSE-NORMANDIE;-0,240939813;49,10683127;;;;;;;;;;
44987;0;;0;CHICHEBOVILLE;CALVADOS;BASSE-NORMANDIE;-0,238661486;49,10535607;;;;;;;;;;
44988;0;;0;CHICHEBOVILLE;CALVADOS;BASSE-NORMANDIE;-0,236423365;49,10399113;;;;;;;;;;
44989;0;;0;CHICHEBOVILLE;CALVADOS;BASSE-NORMANDIE;-0,233523879;49,10211744;;;;;;;;;;
44990;0;;0;CHICHEBOVILLE;CALVADOS;BASSE-NORMANDIE;-0,230942013;49,10022315;;;;;;;;;;
44991;0;;0;CHICHEBOVILLE;CALVADOS;BASSE-NORMANDIE;-0,22905226;49,098525;;;;;;;;;;
44992;0;;0;CHICHEBOVILLE;CALVADOS;BASSE-NORMANDIE;-0,225362775;49,09520964;;;;;;;;;;
44993;0;;0;CONTEVILLE;CALVADOS;BASSE-NORMANDIE;-0,224235456;49,09279081;;;;;;;;;;
44994;0;;0;SALON;AUBE;CHAMPAGNE-ARDENNE;4,037644766;48,65792012;;;;;;;;;;
44995;0;;0;SALON;AUBE;CHAMPAGNE-ARDENNE;4,032820714;48,65877991;;;;;;;;;;
44996;0;;0;SALON;AUBE;CHAMPAGNE-ARDENNE;4,028011552;48,65967183;;;;;;;;;;
44997;0;;0;GOURGANCON;MARNE;CHAMPAGNE-ARDENNE;4,036894734;48,66750134;;;;;;;;;;
44998;0;;0;GOURGANCON;MARNE;CHAMPAGNE-ARDENNE;4,033650197;48,6692927;;;;;;;;;;
44999;0;;0;GOURGANCON;MARNE;CHAMPAGNE-ARDENNE;4,030320921;48,67076829;;;;;;;;;;
45000;0;;0;SEMOINE;AUBE;CHAMPAGNE-ARDENNE;4,057598845;48,66104512;;;;;;;;;;
45001;0;;0;VILLIERS-HERBISSE;AUBE;CHAMPAGNE-ARDENNE;4,058109286;48,63400159;;;;;;;;;;
45002;0;;0;VILLIERS-HERBISSE;AUBE;CHAMPAGNE-ARDENNE;4,063120277;48,63421408;;;;;;;;;;
